Epoch 1/30:
-------------------------------
  Batch     0/  600 - avrg_Loss: 1.349144  processed_samples: 0.166667%
  Batch   272/  600 - avrg_Loss: 0.587653  processed_samples: 45.500000%
  Batch   273/  600 - avrg_Loss: 0.587629  processed_samples: 45.666667%
  Batch   274/  600 - avrg_Loss: 0.587565  processed_samples: 45.833333%
  Batch   275/  600 - avrg_Loss: 0.587573  processed_samples: 46.000000%
  Batch   276/  600 - avrg_Loss: 0.587505  processed_samples: 46.166667%
  Batch   277/  600 - avrg_Loss: 0.587564  processed_samples: 46.333333%
  Batch   278/  600 - avrg_Loss: 0.587547  processed_samples: 46.500000%
  Batch   279/  600 - avrg_Loss: 0.587548  processed_samples: 46.666667%
  Batch   280/  600 - avrg_Loss: 0.587600  processed_samples: 46.833333%
  Batch   281/  600 - avrg_Loss: 0.587599  processed_samples: 47.000000%
  Batch   282/  600 - avrg_Loss: 0.587567  processed_samples: 47.166667%
  Batch   283/  600 - avrg_Loss: 0.587480  processed_samples: 47.333333%
  Batch   284/  600 - avrg_Loss: 0.587516  processed_samples: 47.500000%
  Batch   285/  600 - avrg_Loss: 0.587502  processed_samples: 47.666667%
  Batch   286/  600 - avrg_Loss: 0.587430  processed_samples: 47.833333%
  Batch   287/  600 - avrg_Loss: 0.587371  processed_samples: 48.000000%
  Batch   288/  600 - avrg_Loss: 0.587367  processed_samples: 48.166667%
  Batch   289/  600 - avrg_Loss: 0.587429  processed_samples: 48.333333%
  Batch   290/  600 - avrg_Loss: 0.587433  processed_samples: 48.500000%
  Batch   291/  600 - avrg_Loss: 0.587436  processed_samples: 48.666667%
  Batch   292/  600 - avrg_Loss: 0.587454  processed_samples: 48.833333%
  Batch   293/  600 - avrg_Loss: 0.587366  processed_samples: 49.000000%
  Batch   294/  600 - avrg_Loss: 0.587404  processed_samples: 49.166667%
  Batch   295/  600 - avrg_Loss: 0.587424  processed_samples: 49.333333%
  Batch   296/  600 - avrg_Loss: 0.587357  processed_samples: 49.500000%
  Batch   297/  600 - avrg_Loss: 0.587347  processed_samples: 49.666667%
  Batch   298/  600 - avrg_Loss: 0.587422  processed_samples: 49.833333%
  Batch   299/  600 - avrg_Loss: 0.587422  processed_samples: 50.000000%
  Batch   300/  600 - avrg_Loss: 0.587382  processed_samples: 50.166667%
  Batch   301/  600 - avrg_Loss: 0.587473  processed_samples: 50.333333%
  Batch   302/  600 - avrg_Loss: 0.587442  processed_samples: 50.500000%
  Batch   303/  600 - avrg_Loss: 0.587381  processed_samples: 50.666667%
  Batch   304/  600 - avrg_Loss: 0.587407  processed_samples: 50.833333%
  Batch   305/  600 - avrg_Loss: 0.587393  processed_samples: 51.000000%
  Batch   306/  600 - avrg_Loss: 0.587355  processed_samples: 51.166667%
  Batch   307/  600 - avrg_Loss: 0.587312  processed_samples: 51.333333%
  Batch   308/  600 - avrg_Loss: 0.587251  processed_samples: 51.500000%
  Batch   309/  600 - avrg_Loss: 0.587192  processed_samples: 51.666667%
  Batch   310/  600 - avrg_Loss: 0.587138  processed_samples: 51.833333%
  Batch   311/  600 - avrg_Loss: 0.587125  processed_samples: 52.000000%
  Batch   312/  600 - avrg_Loss: 0.587160  processed_samples: 52.166667%
  Batch   313/  600 - avrg_Loss: 0.587169  processed_samples: 52.333333%
  Batch   314/  600 - avrg_Loss: 0.587180  processed_samples: 52.500000%
  Batch   315/  600 - avrg_Loss: 0.587226  processed_samples: 52.666667%
  Batch   316/  600 - avrg_Loss: 0.587243  processed_samples: 52.833333%
  Batch   317/  600 - avrg_Loss: 0.587210  processed_samples: 53.000000%
  Batch   318/  600 - avrg_Loss: 0.587232  processed_samples: 53.166667%
  Batch   319/  600 - avrg_Loss: 0.587234  processed_samples: 53.333333%
  Batch   320/  600 - avrg_Loss: 0.587198  processed_samples: 53.500000%
  Batch   321/  600 - avrg_Loss: 0.587174  processed_samples: 53.666667%
  Batch   322/  600 - avrg_Loss: 0.587224  processed_samples: 53.833333%
  Batch   323/  600 - avrg_Loss: 0.587187  processed_samples: 54.000000%
  Batch   324/  600 - avrg_Loss: 0.587177  processed_samples: 54.166667%
  Batch   325/  600 - avrg_Loss: 0.587202  processed_samples: 54.333333%
  Batch   326/  600 - avrg_Loss: 0.587234  processed_samples: 54.500000%
  Batch   327/  600 - avrg_Loss: 0.587202  processed_samples: 54.666667%
  Batch   328/  600 - avrg_Loss: 0.587175  processed_samples: 54.833333%
  Batch   329/  600 - avrg_Loss: 0.587196  processed_samples: 55.000000%
  Batch   330/  600 - avrg_Loss: 0.587198  processed_samples: 55.166667%
  Batch   331/  600 - avrg_Loss: 0.587204  processed_samples: 55.333333%
  Batch   332/  600 - avrg_Loss: 0.587260  processed_samples: 55.500000%
  Batch   333/  600 - avrg_Loss: 0.587223  processed_samples: 55.666667%
  Batch   334/  600 - avrg_Loss: 0.587173  processed_samples: 55.833333%
  Batch   335/  600 - avrg_Loss: 0.587161  processed_samples: 56.000000%
  Batch   336/  600 - avrg_Loss: 0.587144  processed_samples: 56.166667%
  Batch   337/  600 - avrg_Loss: 0.587201  processed_samples: 56.333333%
  Batch   338/  600 - avrg_Loss: 0.587270  processed_samples: 56.500000%
  Batch   339/  600 - avrg_Loss: 0.587405  processed_samples: 56.666667%
  Batch   340/  600 - avrg_Loss: 0.587449  processed_samples: 56.833333%
  Batch   341/  600 - avrg_Loss: 0.587444  processed_samples: 57.000000%
  Batch   342/  600 - avrg_Loss: 0.587354  processed_samples: 57.166667%
  Batch   343/  600 - avrg_Loss: 0.587310  processed_samples: 57.333333%
  Batch   344/  600 - avrg_Loss: 0.587349  processed_samples: 57.500000%
  Batch   345/  600 - avrg_Loss: 0.587401  processed_samples: 57.666667%
  Batch   346/  600 - avrg_Loss: 0.587345  processed_samples: 57.833333%
  Batch   347/  600 - avrg_Loss: 0.587381  processed_samples: 58.000000%
  Batch   348/  600 - avrg_Loss: 0.587395  processed_samples: 58.166667%
  Batch   349/  600 - avrg_Loss: 0.587424  processed_samples: 58.333333%
  Batch   350/  600 - avrg_Loss: 0.587498  processed_samples: 58.500000%
  Batch   351/  600 - avrg_Loss: 0.587381  processed_samples: 58.666667%
  Batch   352/  600 - avrg_Loss: 0.587361  processed_samples: 58.833333%
  Batch   353/  600 - avrg_Loss: 0.587353  processed_samples: 59.000000%
  Batch   354/  600 - avrg_Loss: 0.587330  processed_samples: 59.166667%
  Batch   355/  600 - avrg_Loss: 0.587302  processed_samples: 59.333333%
  Batch   356/  600 - avrg_Loss: 0.587300  processed_samples: 59.500000%
  Batch   357/  600 - avrg_Loss: 0.587260  processed_samples: 59.666667%
  Batch   358/  600 - avrg_Loss: 0.587230  processed_samples: 59.833333%
  Batch   359/  600 - avrg_Loss: 0.587164  processed_samples: 60.000000%
  Batch   360/  600 - avrg_Loss: 0.587125  processed_samples: 60.166667%
  Batch   361/  600 - avrg_Loss: 0.587081  processed_samples: 60.333333%
  Batch   362/  600 - avrg_Loss: 0.587106  processed_samples: 60.500000%
  Batch   363/  600 - avrg_Loss: 0.587107  processed_samples: 60.666667%
  Batch   364/  600 - avrg_Loss: 0.587166  processed_samples: 60.833333%
  Batch   365/  600 - avrg_Loss: 0.587199  processed_samples: 61.000000%
  Batch   366/  600 - avrg_Loss: 0.587213  processed_samples: 61.166667%
  Batch   367/  600 - avrg_Loss: 0.587203  processed_samples: 61.333333%
  Batch   368/  600 - avrg_Loss: 0.587213  processed_samples: 61.500000%
  Batch   369/  600 - avrg_Loss: 0.587180  processed_samples: 61.666667%
  Batch   370/  600 - avrg_Loss: 0.587190  processed_samples: 61.833333%
  Batch   371/  600 - avrg_Loss: 0.587195  processed_samples: 62.000000%
  Batch   372/  600 - avrg_Loss: 0.587159  processed_samples: 62.166667%
  Batch   373/  600 - avrg_Loss: 0.587144  processed_samples: 62.333333%
  Batch   374/  600 - avrg_Loss: 0.587153  processed_samples: 62.500000%
  Batch   375/  600 - avrg_Loss: 0.587139  processed_samples: 62.666667%
  Batch   376/  600 - avrg_Loss: 0.587092  processed_samples: 62.833333%
  Batch   377/  600 - avrg_Loss: 0.587097  processed_samples: 63.000000%
  Batch   378/  600 - avrg_Loss: 0.587099  processed_samples: 63.166667%
  Batch   379/  600 - avrg_Loss: 0.587020  processed_samples: 63.333333%
  Batch   380/  600 - avrg_Loss: 0.587039  processed_samples: 63.500000%
  Batch   381/  600 - avrg_Loss: 0.587018  processed_samples: 63.666667%
  Batch   382/  600 - avrg_Loss: 0.587038  processed_samples: 63.833333%
  Batch   383/  600 - avrg_Loss: 0.587052  processed_samples: 64.000000%
  Batch   384/  600 - avrg_Loss: 0.587037  processed_samples: 64.166667%
  Batch   385/  600 - avrg_Loss: 0.587022  processed_samples: 64.333333%
  Batch   386/  600 - avrg_Loss: 0.587023  processed_samples: 64.500000%
  Batch   387/  600 - avrg_Loss: 0.587055  processed_samples: 64.666667%
  Batch   388/  600 - avrg_Loss: 0.587044  processed_samples: 64.833333%
  Batch   389/  600 - avrg_Loss: 0.587052  processed_samples: 65.000000%
  Batch   390/  600 - avrg_Loss: 0.587131  processed_samples: 65.166667%
  Batch   391/  600 - avrg_Loss: 0.587124  processed_samples: 65.333333%
  Batch   392/  600 - avrg_Loss: 0.587144  processed_samples: 65.500000%
  Batch   393/  600 - avrg_Loss: 0.587190  processed_samples: 65.666667%
  Batch   394/  600 - avrg_Loss: 0.587138  processed_samples: 65.833333%
  Batch   395/  600 - avrg_Loss: 0.587114  processed_samples: 66.000000%
  Batch   396/  600 - avrg_Loss: 0.587083  processed_samples: 66.166667%
  Batch   397/  600 - avrg_Loss: 0.587117  processed_samples: 66.333333%
  Batch   398/  600 - avrg_Loss: 0.587125  processed_samples: 66.500000%
  Batch   399/  600 - avrg_Loss: 0.587088  processed_samples: 66.666667%
  Batch   400/  600 - avrg_Loss: 0.587136  processed_samples: 66.833333%
  Batch   401/  600 - avrg_Loss: 0.587105  processed_samples: 67.000000%
  Batch   402/  600 - avrg_Loss: 0.587068  processed_samples: 67.166667%
  Batch   403/  600 - avrg_Loss: 0.587054  processed_samples: 67.333333%
  Batch   404/  600 - avrg_Loss: 0.587076  processed_samples: 67.500000%
  Batch   405/  600 - avrg_Loss: 0.587058  processed_samples: 67.666667%
  Batch   406/  600 - avrg_Loss: 0.587090  processed_samples: 67.833333%
  Batch   407/  600 - avrg_Loss: 0.587144  processed_samples: 68.000000%
  Batch   408/  600 - avrg_Loss: 0.587137  processed_samples: 68.166667%
  Batch   409/  600 - avrg_Loss: 0.587131  processed_samples: 68.333333%
  Batch   410/  600 - avrg_Loss: 0.587103  processed_samples: 68.500000%
  Batch   411/  600 - avrg_Loss: 0.587060  processed_samples: 68.666667%
  Batch   412/  600 - avrg_Loss: 0.587093  processed_samples: 68.833333%
  Batch   413/  600 - avrg_Loss: 0.587097  processed_samples: 69.000000%
  Batch   414/  600 - avrg_Loss: 0.587116  processed_samples: 69.166667%
  Batch   415/  600 - avrg_Loss: 0.587113  processed_samples: 69.333333%
  Batch   416/  600 - avrg_Loss: 0.587082  processed_samples: 69.500000%
  Batch   417/  600 - avrg_Loss: 0.587109  processed_samples: 69.666667%
  Batch   418/  600 - avrg_Loss: 0.587117  processed_samples: 69.833333%
  Batch   419/  600 - avrg_Loss: 0.587081  processed_samples: 70.000000%
  Batch   420/  600 - avrg_Loss: 0.587019  processed_samples: 70.166667%
  Batch   421/  600 - avrg_Loss: 0.587060  processed_samples: 70.333333%
  Batch   422/  600 - avrg_Loss: 0.587029  processed_samples: 70.500000%
  Batch   423/  600 - avrg_Loss: 0.586985  processed_samples: 70.666667%
  Batch   424/  600 - avrg_Loss: 0.587026  processed_samples: 70.833333%
  Batch   425/  600 - avrg_Loss: 0.587030  processed_samples: 71.000000%
  Batch   426/  600 - avrg_Loss: 0.587031  processed_samples: 71.166667%
  Batch   427/  600 - avrg_Loss: 0.586991  processed_samples: 71.333333%
  Batch   428/  600 - avrg_Loss: 0.586967  processed_samples: 71.500000%
  Batch   429/  600 - avrg_Loss: 0.586985  processed_samples: 71.666667%
  Batch   430/  600 - avrg_Loss: 0.586971  processed_samples: 71.833333%
  Batch   431/  600 - avrg_Loss: 0.586930  processed_samples: 72.000000%
  Batch   432/  600 - avrg_Loss: 0.586930  processed_samples: 72.166667%
  Batch   433/  600 - avrg_Loss: 0.586907  processed_samples: 72.333333%
  Batch   434/  600 - avrg_Loss: 0.586942  processed_samples: 72.500000%
  Batch   435/  600 - avrg_Loss: 0.586945  processed_samples: 72.666667%
  Batch   436/  600 - avrg_Loss: 0.586935  processed_samples: 72.833333%
  Batch   437/  600 - avrg_Loss: 0.586995  processed_samples: 73.000000%
  Batch   438/  600 - avrg_Loss: 0.587052  processed_samples: 73.166667%
  Batch   439/  600 - avrg_Loss: 0.587093  processed_samples: 73.333333%
  Batch   440/  600 - avrg_Loss: 0.587075  processed_samples: 73.500000%
  Batch   441/  600 - avrg_Loss: 0.587135  processed_samples: 73.666667%
  Batch   442/  600 - avrg_Loss: 0.587194  processed_samples: 73.833333%
  Batch   443/  600 - avrg_Loss: 0.587236  processed_samples: 74.000000%
  Batch   444/  600 - avrg_Loss: 0.587209  processed_samples: 74.166667%
  Batch   445/  600 - avrg_Loss: 0.587254  processed_samples: 74.333333%
  Batch   446/  600 - avrg_Loss: 0.587277  processed_samples: 74.500000%
  Batch   447/  600 - avrg_Loss: 0.587257  processed_samples: 74.666667%
  Batch   448/  600 - avrg_Loss: 0.587230  processed_samples: 74.833333%
  Batch   449/  600 - avrg_Loss: 0.587200  processed_samples: 75.000000%
  Batch   450/  600 - avrg_Loss: 0.587222  processed_samples: 75.166667%
  Batch   451/  600 - avrg_Loss: 0.587191  processed_samples: 75.333333%
  Batch   452/  600 - avrg_Loss: 0.587242  processed_samples: 75.500000%
  Batch   453/  600 - avrg_Loss: 0.587162  processed_samples: 75.666667%
  Batch   454/  600 - avrg_Loss: 0.587128  processed_samples: 75.833333%
  Batch   455/  600 - avrg_Loss: 0.587091  processed_samples: 76.000000%
  Batch   456/  600 - avrg_Loss: 0.587088  processed_samples: 76.166667%
  Batch   457/  600 - avrg_Loss: 0.587135  processed_samples: 76.333333%
  Batch   458/  600 - avrg_Loss: 0.587159  processed_samples: 76.500000%
  Batch   459/  600 - avrg_Loss: 0.587190  processed_samples: 76.666667%
  Batch   460/  600 - avrg_Loss: 0.587207  processed_samples: 76.833333%
  Batch   461/  600 - avrg_Loss: 0.587232  processed_samples: 77.000000%
  Batch   462/  600 - avrg_Loss: 0.587218  processed_samples: 77.166667%
  Batch   463/  600 - avrg_Loss: 0.587179  processed_samples: 77.333333%
  Batch   464/  600 - avrg_Loss: 0.587166  processed_samples: 77.500000%
  Batch   465/  600 - avrg_Loss: 0.587164  processed_samples: 77.666667%
  Batch   466/  600 - avrg_Loss: 0.587135  processed_samples: 77.833333%
  Batch   467/  600 - avrg_Loss: 0.587115  processed_samples: 78.000000%
  Batch   468/  600 - avrg_Loss: 0.587167  processed_samples: 78.166667%
  Batch   469/  600 - avrg_Loss: 0.587167  processed_samples: 78.333333%
  Batch   470/  600 - avrg_Loss: 0.587222  processed_samples: 78.500000%
  Batch   471/  600 - avrg_Loss: 0.587196  processed_samples: 78.666667%
  Batch   472/  600 - avrg_Loss: 0.587176  processed_samples: 78.833333%
  Batch   473/  600 - avrg_Loss: 0.587164  processed_samples: 79.000000%
  Batch   474/  600 - avrg_Loss: 0.587193  processed_samples: 79.166667%
  Batch   475/  600 - avrg_Loss: 0.587176  processed_samples: 79.333333%
  Batch   476/  600 - avrg_Loss: 0.587193  processed_samples: 79.500000%
  Batch   477/  600 - avrg_Loss: 0.587189  processed_samples: 79.666667%
  Batch   478/  600 - avrg_Loss: 0.587202  processed_samples: 79.833333%
  Batch   479/  600 - avrg_Loss: 0.587131  processed_samples: 80.000000%
  Batch   480/  600 - avrg_Loss: 0.587094  processed_samples: 80.166667%
  Batch   481/  600 - avrg_Loss: 0.587093  processed_samples: 80.333333%
  Batch   482/  600 - avrg_Loss: 0.587085  processed_samples: 80.500000%
  Batch   483/  600 - avrg_Loss: 0.587060  processed_samples: 80.666667%
  Batch   484/  600 - avrg_Loss: 0.587075  processed_samples: 80.833333%
  Batch   485/  600 - avrg_Loss: 0.587073  processed_samples: 81.000000%
  Batch   486/  600 - avrg_Loss: 0.587093  processed_samples: 81.166667%
  Batch   487/  600 - avrg_Loss: 0.587128  processed_samples: 81.333333%
  Batch   488/  600 - avrg_Loss: 0.587128  processed_samples: 81.500000%
  Batch   489/  600 - avrg_Loss: 0.587133  processed_samples: 81.666667%
  Batch   490/  600 - avrg_Loss: 0.587094  processed_samples: 81.833333%
  Batch   491/  600 - avrg_Loss: 0.587075  processed_samples: 82.000000%
  Batch   492/  600 - avrg_Loss: 0.587074  processed_samples: 82.166667%
  Batch   493/  600 - avrg_Loss: 0.587070  processed_samples: 82.333333%
  Batch   494/  600 - avrg_Loss: 0.587099  processed_samples: 82.500000%
  Batch   495/  600 - avrg_Loss: 0.587087  processed_samples: 82.666667%
  Batch   496/  600 - avrg_Loss: 0.587082  processed_samples: 82.833333%
  Batch   497/  600 - avrg_Loss: 0.587107  processed_samples: 83.000000%
  Batch   498/  600 - avrg_Loss: 0.587088  processed_samples: 83.166667%
  Batch   499/  600 - avrg_Loss: 0.587097  processed_samples: 83.333333%
  Batch   500/  600 - avrg_Loss: 0.587078  processed_samples: 83.500000%
  Batch   501/  600 - avrg_Loss: 0.587074  processed_samples: 83.666667%
  Batch   502/  600 - avrg_Loss: 0.587099  processed_samples: 83.833333%
  Batch   503/  600 - avrg_Loss: 0.587099  processed_samples: 84.000000%
  Batch   504/  600 - avrg_Loss: 0.587152  processed_samples: 84.166667%
  Batch   505/  600 - avrg_Loss: 0.587120  processed_samples: 84.333333%
  Batch   506/  600 - avrg_Loss: 0.587167  processed_samples: 84.500000%
  Batch   507/  600 - avrg_Loss: 0.587172  processed_samples: 84.666667%
  Batch   508/  600 - avrg_Loss: 0.587194  processed_samples: 84.833333%
  Batch   509/  600 - avrg_Loss: 0.587185  processed_samples: 85.000000%
  Batch   510/  600 - avrg_Loss: 0.587164  processed_samples: 85.166667%
  Batch   511/  600 - avrg_Loss: 0.587175  processed_samples: 85.333333%
  Batch   512/  600 - avrg_Loss: 0.587127  processed_samples: 85.500000%
  Batch   513/  600 - avrg_Loss: 0.587087  processed_samples: 85.666667%
  Batch   514/  600 - avrg_Loss: 0.587081  processed_samples: 85.833333%
  Batch   515/  600 - avrg_Loss: 0.587091  processed_samples: 86.000000%
  Batch   516/  600 - avrg_Loss: 0.587070  processed_samples: 86.166667%
  Batch   517/  600 - avrg_Loss: 0.587087  processed_samples: 86.333333%
  Batch   518/  600 - avrg_Loss: 0.587119  processed_samples: 86.500000%
  Batch   519/  600 - avrg_Loss: 0.587090  processed_samples: 86.666667%
  Batch   520/  600 - avrg_Loss: 0.587084  processed_samples: 86.833333%
  Batch   521/  600 - avrg_Loss: 0.587062  processed_samples: 87.000000%
  Batch   522/  600 - avrg_Loss: 0.587050  processed_samples: 87.166667%
  Batch   523/  600 - avrg_Loss: 0.587013  processed_samples: 87.333333%
  Batch   524/  600 - avrg_Loss: 0.587018  processed_samples: 87.500000%
  Batch   525/  600 - avrg_Loss: 0.587007  processed_samples: 87.666667%
  Batch   526/  600 - avrg_Loss: 0.587070  processed_samples: 87.833333%
  Batch   527/  600 - avrg_Loss: 0.587060  processed_samples: 88.000000%
  Batch   528/  600 - avrg_Loss: 0.587083  processed_samples: 88.166667%
  Batch   529/  600 - avrg_Loss: 0.587074  processed_samples: 88.333333%
  Batch   530/  600 - avrg_Loss: 0.587051  processed_samples: 88.500000%
  Batch   531/  600 - avrg_Loss: 0.587051  processed_samples: 88.666667%
  Batch   532/  600 - avrg_Loss: 0.587032  processed_samples: 88.833333%
  Batch   533/  600 - avrg_Loss: 0.587004  processed_samples: 89.000000%
  Batch   534/  600 - avrg_Loss: 0.587026  processed_samples: 89.166667%
  Batch   535/  600 - avrg_Loss: 0.587055  processed_samples: 89.333333%
  Batch   536/  600 - avrg_Loss: 0.587064  processed_samples: 89.500000%
  Batch   537/  600 - avrg_Loss: 0.587050  processed_samples: 89.666667%
  Batch   538/  600 - avrg_Loss: 0.587060  processed_samples: 89.833333%
  Batch   539/  600 - avrg_Loss: 0.587094  processed_samples: 90.000000%
  Batch   540/  600 - avrg_Loss: 0.587131  processed_samples: 90.166667%
  Batch   541/  600 - avrg_Loss: 0.587164  processed_samples: 90.333333%
  Batch   542/  600 - avrg_Loss: 0.587146  processed_samples: 90.500000%
  Batch   543/  600 - avrg_Loss: 0.587152  processed_samples: 90.666667%
  Batch   544/  600 - avrg_Loss: 0.587166  processed_samples: 90.833333%
  Batch   545/  600 - avrg_Loss: 0.587159  processed_samples: 91.000000%
  Batch   546/  600 - avrg_Loss: 0.587161  processed_samples: 91.166667%
  Batch   547/  600 - avrg_Loss: 0.587161  processed_samples: 91.333333%
  Batch   548/  600 - avrg_Loss: 0.587199  processed_samples: 91.500000%
  Batch   549/  600 - avrg_Loss: 0.587191  processed_samples: 91.666667%
  Batch   550/  600 - avrg_Loss: 0.587188  processed_samples: 91.833333%
  Batch   551/  600 - avrg_Loss: 0.587216  processed_samples: 92.000000%
  Batch   552/  600 - avrg_Loss: 0.587136  processed_samples: 92.166667%
  Batch   553/  600 - avrg_Loss: 0.587156  processed_samples: 92.333333%
  Batch   554/  600 - avrg_Loss: 0.587133  processed_samples: 92.500000%
  Batch   555/  600 - avrg_Loss: 0.587119  processed_samples: 92.666667%
  Batch   556/  600 - avrg_Loss: 0.587121  processed_samples: 92.833333%
  Batch   557/  600 - avrg_Loss: 0.587124  processed_samples: 93.000000%
  Batch   558/  600 - avrg_Loss: 0.587114  processed_samples: 93.166667%
  Batch   559/  600 - avrg_Loss: 0.587161  processed_samples: 93.333333%
  Batch   560/  600 - avrg_Loss: 0.587139  processed_samples: 93.500000%
  Batch   561/  600 - avrg_Loss: 0.587117  processed_samples: 93.666667%
  Batch   562/  600 - avrg_Loss: 0.587076  processed_samples: 93.833333%
  Batch   563/  600 - avrg_Loss: 0.587054  processed_samples: 94.000000%
  Batch   564/  600 - avrg_Loss: 0.587073  processed_samples: 94.166667%
  Batch   565/  600 - avrg_Loss: 0.587098  processed_samples: 94.333333%
  Batch   566/  600 - avrg_Loss: 0.587114  processed_samples: 94.500000%
  Batch   567/  600 - avrg_Loss: 0.587097  processed_samples: 94.666667%
  Batch   568/  600 - avrg_Loss: 0.587073  processed_samples: 94.833333%
  Batch   569/  600 - avrg_Loss: 0.587100  processed_samples: 95.000000%
  Batch   570/  600 - avrg_Loss: 0.587045  processed_samples: 95.166667%
  Batch   571/  600 - avrg_Loss: 0.587066  processed_samples: 95.333333%
  Batch   572/  600 - avrg_Loss: 0.587118  processed_samples: 95.500000%
  Batch   573/  600 - avrg_Loss: 0.587138  processed_samples: 95.666667%
  Batch   574/  600 - avrg_Loss: 0.587128  processed_samples: 95.833333%
  Batch   575/  600 - avrg_Loss: 0.587129  processed_samples: 96.000000%
  Batch   576/  600 - avrg_Loss: 0.587154  processed_samples: 96.166667%
  Batch   577/  600 - avrg_Loss: 0.587155  processed_samples: 96.333333%
  Batch   578/  600 - avrg_Loss: 0.587149  processed_samples: 96.500000%
  Batch   579/  600 - avrg_Loss: 0.587102  processed_samples: 96.666667%
  Batch   580/  600 - avrg_Loss: 0.587079  processed_samples: 96.833333%
  Batch   581/  600 - avrg_Loss: 0.587099  processed_samples: 97.000000%
  Batch   582/  600 - avrg_Loss: 0.587076  processed_samples: 97.166667%
  Batch   583/  600 - avrg_Loss: 0.587116  processed_samples: 97.333333%
  Batch   584/  600 - avrg_Loss: 0.587146  processed_samples: 97.500000%
  Batch   585/  600 - avrg_Loss: 0.587159  processed_samples: 97.666667%
  Batch   586/  600 - avrg_Loss: 0.587153  processed_samples: 97.833333%
  Batch   587/  600 - avrg_Loss: 0.587135  processed_samples: 98.000000%
  Batch   588/  600 - avrg_Loss: 0.587066  processed_samples: 98.166667%
  Batch   589/  600 - avrg_Loss: 0.587078  processed_samples: 98.333333%
  Batch   590/  600 - avrg_Loss: 0.587061  processed_samples: 98.500000%
  Batch   591/  600 - avrg_Loss: 0.587003  processed_samples: 98.666667%
  Batch   592/  600 - avrg_Loss: 0.586983  processed_samples: 98.833333%
  Batch   593/  600 - avrg_Loss: 0.586955  processed_samples: 99.000000%
  Batch   594/  600 - avrg_Loss: 0.586959  processed_samples: 99.166667%
  Batch   595/  600 - avrg_Loss: 0.586964  processed_samples: 99.333333%
  Batch   596/  600 - avrg_Loss: 0.586961  processed_samples: 99.500000%
  Batch   597/  600 - avrg_Loss: 0.587038  processed_samples: 99.666667%
  Batch   598/  600 - avrg_Loss: 0.587061  processed_samples: 99.833333%
  Batch   599/  600 - avrg_Loss: 0.587064  processed_samples: 100.000000%
@eval_loop_avg_loss=0.585783
@eval_loop_avg_loss=0.583556
Epoch 11/30:
-------------------------------
  Batch     0/  600 - avrg_Loss: 0.599321  processed_samples: 0.166667%
  Batch     1/  600 - avrg_Loss: 0.581108  processed_samples: 0.333333%
  Batch     2/  600 - avrg_Loss: 0.581341  processed_samples: 0.500000%
  Batch     3/  600 - avrg_Loss: 0.576924  processed_samples: 0.666667%
  Batch     4/  600 - avrg_Loss: 0.581073  processed_samples: 0.833333%
  Batch     5/  600 - avrg_Loss: 0.582435  processed_samples: 1.000000%
  Batch     6/  600 - avrg_Loss: 0.582303  processed_samples: 1.166667%
  Batch     7/  600 - avrg_Loss: 0.582653  processed_samples: 1.333333%
  Batch     8/  600 - avrg_Loss: 0.584541  processed_samples: 1.500000%
  Batch     9/  600 - avrg_Loss: 0.586614  processed_samples: 1.666667%
  Batch    10/  600 - avrg_Loss: 0.588520  processed_samples: 1.833333%
  Batch    11/  600 - avrg_Loss: 0.586769  processed_samples: 2.000000%
  Batch    12/  600 - avrg_Loss: 0.587159  processed_samples: 2.166667%
  Batch    13/  600 - avrg_Loss: 0.587948  processed_samples: 2.333333%
  Batch    14/  600 - avrg_Loss: 0.589552  processed_samples: 2.500000%
  Batch    15/  600 - avrg_Loss: 0.589794  processed_samples: 2.666667%
  Batch    16/  600 - avrg_Loss: 0.591556  processed_samples: 2.833333%
  Batch    17/  600 - avrg_Loss: 0.591749  processed_samples: 3.000000%
  Batch    18/  600 - avrg_Loss: 0.591808  processed_samples: 3.166667%
  Batch    19/  600 - avrg_Loss: 0.591422  processed_samples: 3.333333%
  Batch    20/  600 - avrg_Loss: 0.592038  processed_samples: 3.500000%
  Batch    21/  600 - avrg_Loss: 0.591532  processed_samples: 3.666667%
  Batch    22/  600 - avrg_Loss: 0.591624  processed_samples: 3.833333%
  Batch    23/  600 - avrg_Loss: 0.591565  processed_samples: 4.000000%
  Batch    24/  600 - avrg_Loss: 0.592069  processed_samples: 4.166667%
  Batch    25/  600 - avrg_Loss: 0.592080  processed_samples: 4.333333%
  Batch    26/  600 - avrg_Loss: 0.590779  processed_samples: 4.500000%
  Batch    27/  600 - avrg_Loss: 0.590665  processed_samples: 4.666667%
  Batch    28/  600 - avrg_Loss: 0.590884  processed_samples: 4.833333%
  Batch    29/  600 - avrg_Loss: 0.590451  processed_samples: 5.000000%
  Batch    30/  600 - avrg_Loss: 0.589475  processed_samples: 5.166667%
  Batch    31/  600 - avrg_Loss: 0.588943  processed_samples: 5.333333%
  Batch    32/  600 - avrg_Loss: 0.589022  processed_samples: 5.500000%
  Batch    33/  600 - avrg_Loss: 0.588355  processed_samples: 5.666667%
  Batch    34/  600 - avrg_Loss: 0.588108  processed_samples: 5.833333%
  Batch    35/  600 - avrg_Loss: 0.588411  processed_samples: 6.000000%
  Batch    36/  600 - avrg_Loss: 0.588309  processed_samples: 6.166667%
